;hole;field;field.ID;samcam;season;year;weights;species;;;comment
1839;3;EF_2011;10;1;autumn;2012;NA;O.cyaneum;;;Dummy
1840;4;EF_2011;10;1;autumn;2012;NA;O.cyaneum;;;Dummy
1841;1;ND_2011;11;1;autumn;2012;NA;O.cyaneum;;;Dummy
1842;2;ND_2011;11;1;autumn;2012;NA;O.cyaneum;;;Dummy
1843;3;ND_2011;11;1;autumn;2012;NA;O.cyaneum;;;Dummy
1844;4;ND_2011;11;1;autumn;2012;NA;O.cyaneum;;;Dummy
1845;1;RO_2011;12;1;autumn;2012;NA;O.cyaneum;;;Dummy
1846;2;RO_2011;12;1;autumn;2012;NA;O.cyaneum;;;Dummy
1847;3;RO_2011;12;1;autumn;2012;NA;O.cyaneum;;;Dummy
1848;4;RO_2011;12;1;autumn;2012;NA;O.cyaneum;;;Dummy
1849;1;DO_Mais;13;1;autumn;2012;NA;O.cyaneum;;;Dummy
1850;2;DO_Mais;13;1;autumn;2012;NA;O.cyaneum;;;Dummy
1851;3;DO_Mais;13;1;autumn;2012;NA;O.cyaneum;;;Dummy
1852;4;DO_Mais;13;1;autumn;2012;NA;O.cyaneum;;;Dummy
1853;1;ND_Mais;14;1;autumn;2012;NA;O.cyaneum;;;Dummy
1854;2;ND_Mais;14;1;autumn;2012;NA;O.cyaneum;;;Dummy
1855;3;ND_Mais;14;1;autumn;2012;NA;O.cyaneum;;;Dummy
1856;4;ND_Mais;14;1;autumn;2012;NA;O.cyaneum;;;Dummy
1857;1;RO_Mais;15;1;autumn;2012;NA;O.cyaneum;;;Dummy
1858;2;RO_Mais;15;1;autumn;2012;NA;O.cyaneum;;;Dummy
1859;3;RO_Mais;15;1;autumn;2012;NA;O.cyaneum;;;Dummy
1860;4;RO_Mais;15;1;autumn;2012;NA;O.cyaneum;;;Dummy
1861;1;DO_2004;1;2;spring;2013;NA;O.cyaneum;;;Dummy
1862;2;DO_2004;1;2;spring;2013;NA;O.cyaneum;;;Dummy
1863;3;DO_2004;1;2;spring;2013;NA;O.cyaneum;;;Dummy
1864;4;DO_2004;1;2;spring;2013;NA;O.cyaneum;;;Dummy
1865;1;HE_2004;2;2;spring;2013;NA;O.cyaneum;;;Dummy
1866;2;HE_2004;2;2;spring;2013;NA;O.cyaneum;;;Dummy
1867;3;HE_2004;2;2;spring;2013;NA;O.cyaneum;;;Dummy
1868;4;HE_2004;2;2;spring;2013;NA;O.cyaneum;;;Dummy
1869;1;DO_2005;3;2;spring;2013;NA;O.cyaneum;;;Dummy
1870;2;DO_2005;3;2;spring;2013;NA;O.cyaneum;;;Dummy
1871;3;DO_2005;3;2;spring;2013;NA;O.cyaneum;;;Dummy
1872;4;DO_2005;3;2;spring;2013;NA;O.cyaneum;;;Dummy
1873;1;DO_2007;4;2;spring;2013;NA;O.cyaneum;;;Dummy
1874;2;DO_2007;4;2;spring;2013;NA;O.cyaneum;;;Dummy
1875;3;DO_2007;4;2;spring;2013;NA;O.cyaneum;;;Dummy
1876;4;DO_2007;4;2;spring;2013;NA;O.cyaneum;;;Dummy
1877;1;EF_2007;5;2;spring;2013;NA;O.cyaneum;;;Dummy
1878;2;EF_2007;5;2;spring;2013;NA;O.cyaneum;;;Dummy
1879;3;EF_2007;5;2;spring;2013;NA;O.cyaneum;;;Dummy
1880;4;EF_2007;5;2;spring;2013;NA;O.cyaneum;;;Dummy
1881;1;PA_2007;6;2;spring;2013;NA;O.cyaneum;;;Dummy
1882;2;PA_2007;6;2;spring;2013;NA;O.cyaneum;;;Dummy
1883;3;PA_2007;6;2;spring;2013;NA;O.cyaneum;;;Dummy
1884;4;PA_2007;6;2;spring;2013;NA;O.cyaneum;;;Dummy
1885;1;DO_2009;7;2;spring;2013;NA;O.cyaneum;;;Dummy
1886;2;DO_2009;7;2;spring;2013;NA;O.cyaneum;;;Dummy
1887;3;DO_2009;7;2;spring;2013;NA;O.cyaneum;;;Dummy
1888;4;DO_2009;7;2;spring;2013;NA;O.cyaneum;;;Dummy
1889;1;EF_2009;8;2;spring;2013;NA;O.cyaneum;;;Dummy
1890;2;EF_2009;8;2;spring;2013;NA;O.cyaneum;;;Dummy
1891;3;EF_2009;8;2;spring;2013;NA;O.cyaneum;;;Dummy
1892;4;EF_2009;8;2;spring;2013;NA;O.cyaneum;;;Dummy
1893;1;PO_2009;9;2;spring;2013;NA;O.cyaneum;;;Dummy
1894;2;PO_2009;9;2;spring;2013;NA;O.cyaneum;;;Dummy
1895;3;PO_2009;9;2;spring;2013;NA;O.cyaneum;;;Dummy
1896;4;PO_2009;9;2;spring;2013;NA;O.cyaneum;;;Dummy
1897;1;EF_2011;10;2;spring;2013;NA;O.cyaneum;;;Dummy
1898;2;EF_2011;10;2;spring;2013;NA;O.cyaneum;;;Dummy
1899;3;EF_2011;10;2;spring;2013;NA;O.cyaneum;;;Dummy
1900;4;EF_2011;10;2;spring;2013;NA;O.cyaneum;;;Dummy
1901;1;ND_2011;11;2;spring;2013;NA;O.cyaneum;;;Dummy
1902;2;ND_2011;11;2;spring;2013;NA;O.cyaneum;;;Dummy
1903;3;ND_2011;11;2;spring;2013;NA;O.cyaneum;;;Dummy
1904;4;ND_2011;11;2;spring;2013;NA;O.cyaneum;;;Dummy
1905;1;RO_2011;12;2;spring;2013;NA;O.cyaneum;;;Dummy
1906;2;RO_2011;12;2;spring;2013;NA;O.cyaneum;;;Dummy
1907;3;RO_2011;12;2;spring;2013;NA;O.cyaneum;;;Dummy
1908;4;RO_2011;12;2;spring;2013;NA;O.cyaneum;;;Dummy
1909;1;DO_MaisII;16;2;spring;2013;NA;O.cyaneum;;;Dummy
1910;2;DO_MaisII;16;2;spring;2013;NA;O.cyaneum;;;Dummy
1911;3;DO_MaisII;16;2;spring;2013;NA;O.cyaneum;;;Dummy
1912;4;DO_MaisII;16;2;spring;2013;NA;O.cyaneum;;;Dummy
1913;1;PA_Mais;17;2;spring;2013;NA;O.cyaneum;;;Dummy
1914;2;PA_Mais;17;2;spring;2013;NA;O.cyaneum;;;Dummy
1915;3;PA_Mais;17;2;spring;2013;NA;O.cyaneum;;;Dummy
1916;4;PA_Mais;17;2;spring;2013;NA;O.cyaneum;;;Dummy
1917;1;RO_MaisII;18;2;spring;2013;NA;O.cyaneum;;;Dummy
1918;2;RO_MaisII;18;2;spring;2013;NA;O.cyaneum;;;Dummy
1919;3;RO_MaisII;18;2;spring;2013;NA;O.cyaneum;;;Dummy
1920;4;RO_MaisII;18;2;spring;2013;NA;O.cyaneum;;;Dummy
1921;1;DO_2004;1;3;autumn;2013;NA;O.cyaneum;;;Dummy
1922;2;DO_2004;1;3;autumn;2013;NA;O.cyaneum;;;Dummy
1923;3;DO_2004;1;3;autumn;2013;NA;O.cyaneum;;;Dummy
1924;4;DO_2004;1;3;autumn;2013;NA;O.cyaneum;;;Dummy
1925;1;HE_2004;2;3;autumn;2013;NA;O.cyaneum;;;Dummy
1926;2;HE_2004;2;3;autumn;2013;NA;O.cyaneum;;;Dummy
1927;3;HE_2004;2;3;autumn;2013;NA;O.cyaneum;;;Dummy
1928;4;HE_2004;2;3;autumn;2013;NA;O.cyaneum;;;Dummy
1929;1;DO_2005;3;3;autumn;2013;NA;O.cyaneum;;;Dummy
1930;2;DO_2005;3;3;autumn;2013;NA;O.cyaneum;;;Dummy
1931;3;DO_2005;3;3;autumn;2013;NA;O.cyaneum;;;Dummy
1932;4;DO_2005;3;3;autumn;2013;NA;O.cyaneum;;;Dummy
1933;1;DO_2007;4;3;autumn;2013;NA;O.cyaneum;;;Dummy
1934;2;DO_2007;4;3;autumn;2013;NA;O.cyaneum;;;Dummy
1935;3;DO_2007;4;3;autumn;2013;NA;O.cyaneum;;;Dummy
1936;4;DO_2007;4;3;autumn;2013;NA;O.cyaneum;;;Dummy
1937;1;EF_2007;5;3;autumn;2013;NA;O.cyaneum;;;Dummy
1938;2;EF_2007;5;3;autumn;2013;NA;O.cyaneum;;;Dummy
1939;3;EF_2007;5;3;autumn;2013;NA;O.cyaneum;;;Dummy
1940;4;EF_2007;5;3;autumn;2013;NA;O.cyaneum;;;Dummy
1941;1;PA_2007;6;3;autumn;2013;NA;O.cyaneum;;;Dummy
1942;2;PA_2007;6;3;autumn;2013;NA;O.cyaneum;;;Dummy
1943;3;PA_2007;6;3;autumn;2013;NA;O.cyaneum;;;Dummy
1944;4;PA_2007;6;3;autumn;2013;NA;O.cyaneum;;;Dummy
1945;1;DO_2009;7;3;autumn;2013;NA;O.cyaneum;;;Dummy
1946;2;DO_2009;7;3;autumn;2013;NA;O.cyaneum;;;Dummy
1947;3;DO_2009;7;3;autumn;2013;NA;O.cyaneum;;;Dummy
1948;4;DO_2009;7;3;autumn;2013;NA;O.cyaneum;;;Dummy
1949;1;EF_2009;8;3;autumn;2013;NA;O.cyaneum;;;Dummy
1950;2;EF_2009;8;3;autumn;2013;NA;O.cyaneum;;;Dummy
1951;3;EF_2009;8;3;autumn;2013;NA;O.cyaneum;;;Dummy
1952;4;EF_2009;8;3;autumn;2013;NA;O.cyaneum;;;Dummy
1953;1;PO_2009;9;3;autumn;2013;NA;O.cyaneum;;;Dummy
1954;2;PO_2009;9;3;autumn;2013;NA;O.cyaneum;;;Dummy
1955;3;PO_2009;9;3;autumn;2013;NA;O.cyaneum;;;Dummy
1956;4;PO_2009;9;3;autumn;2013;NA;O.cyaneum;;;Dummy
1957;1;EF_2011;10;3;autumn;2013;NA;O.cyaneum;;;Dummy
1958;2;EF_2011;10;3;autumn;2013;NA;O.cyaneum;;;Dummy
1959;3;EF_2011;10;3;autumn;2013;NA;O.cyaneum;;;Dummy
1960;4;EF_2011;10;3;autumn;2013;NA;O.cyaneum;;;Dummy
1961;1;ND_2011;11;3;autumn;2013;NA;O.cyaneum;;;Dummy
1962;2;ND_2011;11;3;autumn;2013;NA;O.cyaneum;;;Dummy
1963;3;ND_2011;11;3;autumn;2013;NA;O.cyaneum;;;Dummy
1964;4;ND_2011;11;3;autumn;2013;NA;O.cyaneum;;;Dummy
1965;1;RO_2011;12;3;autumn;2013;NA;O.cyaneum;;;Dummy
1966;2;RO_2011;12;3;autumn;2013;NA;O.cyaneum;;;Dummy
1967;3;RO_2011;12;3;autumn;2013;NA;O.cyaneum;;;Dummy
1968;4;RO_2011;12;3;autumn;2013;NA;O.cyaneum;;;Dummy
1969;1;DO_MaisII;16;3;autumn;2013;NA;O.cyaneum;;;Dummy
1970;2;DO_MaisII;16;3;autumn;2013;NA;O.cyaneum;;;Dummy
1971;3;DO_MaisII;16;3;autumn;2013;NA;O.cyaneum;;;Dummy
1972;4;DO_MaisII;16;3;autumn;2013;NA;O.cyaneum;;;Dummy
1973;1;PA_Mais;17;3;autumn;2013;NA;O.cyaneum;;;Dummy
1974;2;PA_Mais;17;3;autumn;2013;NA;O.cyaneum;;;Dummy
1975;3;PA_Mais;17;3;autumn;2013;NA;O.cyaneum;;;Dummy
1976;4;PA_Mais;17;3;autumn;2013;NA;O.cyaneum;;;Dummy
1977;1;RO_MaisII;18;3;autumn;2013;NA;O.cyaneum;;;Dummy
1978;2;RO_MaisII;18;3;autumn;2013;NA;O.cyaneum;;;Dummy
1979;3;RO_MaisII;18;3;autumn;2013;NA;O.cyaneum;;;Dummy
1980;4;RO_MaisII;18;3;autumn;2013;NA;O.cyaneum;;;Dummy
1981;1;DO_2004;1;1;autumn;2012;NA;O.lacteum;;;Dummy
1982;2;DO_2004;1;1;autumn;2012;NA;O.lacteum;;;Dummy
1983;3;DO_2004;1;1;autumn;2012;NA;O.lacteum;;;Dummy
1984;4;DO_2004;1;1;autumn;2012;NA;O.lacteum;;;Dummy
1985;1;HE_2004;2;1;autumn;2012;NA;O.lacteum;;;Dummy
1986;2;HE_2004;2;1;autumn;2012;NA;O.lacteum;;;Dummy
1987;3;HE_2004;2;1;autumn;2012;NA;O.lacteum;;;Dummy
1988;4;HE_2004;2;1;autumn;2012;NA;O.lacteum;;;Dummy
1989;1;DO_2005;3;1;autumn;2012;NA;O.lacteum;;;Dummy
1990;2;DO_2005;3;1;autumn;2012;NA;O.lacteum;;;Dummy
1991;3;DO_2005;3;1;autumn;2012;NA;O.lacteum;;;Dummy
1992;4;DO_2005;3;1;autumn;2012;NA;O.lacteum;;;Dummy
1993;1;DO_2007;4;1;autumn;2012;NA;O.lacteum;;;Dummy
1994;2;DO_2007;4;1;autumn;2012;NA;O.lacteum;;;Dummy
1995;3;DO_2007;4;1;autumn;2012;NA;O.lacteum;;;Dummy
1996;4;DO_2007;4;1;autumn;2012;NA;O.lacteum;;;Dummy
1997;1;EF_2007;5;1;autumn;2012;NA;O.lacteum;;;Dummy
1998;2;EF_2007;5;1;autumn;2012;NA;O.lacteum;;;Dummy
1999;3;EF_2007;5;1;autumn;2012;NA;O.lacteum;;;Dummy
2000;4;EF_2007;5;1;autumn;2012;NA;O.lacteum;;;Dummy
2001;1;PA_2007;6;1;autumn;2012;NA;O.lacteum;;;Dummy
2002;2;PA_2007;6;1;autumn;2012;NA;O.lacteum;;;Dummy
2003;3;PA_2007;6;1;autumn;2012;NA;O.lacteum;;;Dummy
2004;4;PA_2007;6;1;autumn;2012;NA;O.lacteum;;;Dummy
2005;1;DO_2009;7;1;autumn;2012;NA;O.lacteum;;;Dummy
2006;2;DO_2009;7;1;autumn;2012;NA;O.lacteum;;;Dummy
2007;3;DO_2009;7;1;autumn;2012;NA;O.lacteum;;;Dummy
2008;4;DO_2009;7;1;autumn;2012;NA;O.lacteum;;;Dummy
2009;1;EF_2009;8;1;autumn;2012;NA;O.lacteum;;;Dummy
2010;2;EF_2009;8;1;autumn;2012;NA;O.lacteum;;;Dummy
2011;3;EF_2009;8;1;autumn;2012;NA;O.lacteum;;;Dummy
2012;4;EF_2009;8;1;autumn;2012;NA;O.lacteum;;;Dummy
2013;1;PO_2009;9;1;autumn;2012;NA;O.lacteum;;;Dummy
2014;2;PO_2009;9;1;autumn;2012;NA;O.lacteum;;;Dummy
2015;3;PO_2009;9;1;autumn;2012;NA;O.lacteum;;;Dummy
2016;4;PO_2009;9;1;autumn;2012;NA;O.lacteum;;;Dummy
2017;1;EF_2011;10;1;autumn;2012;NA;O.lacteum;;;Dummy
2018;2;EF_2011;10;1;autumn;2012;NA;O.lacteum;;;Dummy
2019;3;EF_2011;10;1;autumn;2012;NA;O.lacteum;;;Dummy
2020;4;EF_2011;10;1;autumn;2012;NA;O.lacteum;;;Dummy
2021;1;ND_2011;11;1;autumn;2012;NA;O.lacteum;;;Dummy
2022;2;ND_2011;11;1;autumn;2012;NA;O.lacteum;;;Dummy
2023;3;ND_2011;11;1;autumn;2012;NA;O.lacteum;;;Dummy
2024;4;ND_2011;11;1;autumn;2012;NA;O.lacteum;;;Dummy
2025;1;RO_2011;12;1;autumn;2012;NA;O.lacteum;;;Dummy
2026;2;RO_2011;12;1;autumn;2012;NA;O.lacteum;;;Dummy
2027;3;RO_2011;12;1;autumn;2012;NA;O.lacteum;;;Dummy
2028;4;RO_2011;12;1;autumn;2012;NA;O.lacteum;;;Dummy
2029;1;DO_Mais;13;1;autumn;2012;NA;O.lacteum;;;Dummy
2030;2;DO_Mais;13;1;autumn;2012;NA;O.lacteum;;;Dummy
2031;3;DO_Mais;13;1;autumn;2012;NA;O.lacteum;;;Dummy
2032;4;DO_Mais;13;1;autumn;2012;NA;O.lacteum;;;Dummy
2033;1;ND_Mais;14;1;autumn;2012;NA;O.lacteum;;;Dummy
2034;2;ND_Mais;14;1;autumn;2012;NA;O.lacteum;;;Dummy
2035;3;ND_Mais;14;1;autumn;2012;NA;O.lacteum;;;Dummy
2036;4;ND_Mais;14;1;autumn;2012;NA;O.lacteum;;;Dummy
2037;1;RO_Mais;15;1;autumn;2012;NA;O.lacteum;;;Dummy
2038;2;RO_Mais;15;1;autumn;2012;NA;O.lacteum;;;Dummy
2039;3;RO_Mais;15;1;autumn;2012;NA;O.lacteum;;;Dummy
2040;4;RO_Mais;15;1;autumn;2012;NA;O.lacteum;;;Dummy
2041;1;DO_2004;1;2;spring;2013;NA;O.lacteum;;;Dummy
2042;2;DO_2004;1;2;spring;2013;NA;O.lacteum;;;Dummy
2043;3;DO_2004;1;2;spring;2013;NA;O.lacteum;;;Dummy
2044;4;DO_2004;1;2;spring;2013;NA;O.lacteum;;;Dummy
2045;1;HE_2004;2;2;spring;2013;NA;O.lacteum;;;Dummy
2046;2;HE_2004;2;2;spring;2013;NA;O.lacteum;;;Dummy
2047;3;HE_2004;2;2;spring;2013;NA;O.lacteum;;;Dummy
2048;4;HE_2004;2;2;spring;2013;NA;O.lacteum;;;Dummy
2049;1;DO_2005;3;2;spring;2013;NA;O.lacteum;;;Dummy
2050;2;DO_2005;3;2;spring;2013;NA;O.lacteum;;;Dummy
2051;3;DO_2005;3;2;spring;2013;NA;O.lacteum;;;Dummy
2052;4;DO_2005;3;2;spring;2013;NA;O.lacteum;;;Dummy
2053;1;DO_2007;4;2;spring;2013;NA;O.lacteum;;;Dummy
2054;2;DO_2007;4;2;spring;2013;NA;O.lacteum;;;Dummy
2055;3;DO_2007;4;2;spring;2013;NA;O.lacteum;;;Dummy
2056;4;DO_2007;4;2;spring;2013;NA;O.lacteum;;;Dummy
2057;1;EF_2007;5;2;spring;2013;NA;O.lacteum;;;Dummy
2058;2;EF_2007;5;2;spring;2013;NA;O.lacteum;;;Dummy
2059;3;EF_2007;5;2;spring;2013;NA;O.lacteum;;;Dummy
2060;4;EF_2007;5;2;spring;2013;NA;O.lacteum;;;Dummy
2061;1;PA_2007;6;2;spring;2013;NA;O.lacteum;;;Dummy
2062;2;PA_2007;6;2;spring;2013;NA;O.lacteum;;;Dummy
2063;3;PA_2007;6;2;spring;2013;NA;O.lacteum;;;Dummy
2064;4;PA_2007;6;2;spring;2013;NA;O.lacteum;;;Dummy
2065;1;DO_2009;7;2;spring;2013;NA;O.lacteum;;;Dummy
2066;2;DO_2009;7;2;spring;2013;NA;O.lacteum;;;Dummy
2067;3;DO_2009;7;2;spring;2013;NA;O.lacteum;;;Dummy
2068;4;DO_2009;7;2;spring;2013;NA;O.lacteum;;;Dummy
2069;1;EF_2009;8;2;spring;2013;NA;O.lacteum;;;Dummy
2070;2;EF_2009;8;2;spring;2013;NA;O.lacteum;;;Dummy
2071;3;EF_2009;8;2;spring;2013;NA;O.lacteum;;;Dummy
2072;4;EF_2009;8;2;spring;2013;NA;O.lacteum;;;Dummy
2073;1;PO_2009;9;2;spring;2013;NA;O.lacteum;;;Dummy
2074;2;PO_2009;9;2;spring;2013;NA;O.lacteum;;;Dummy
2075;3;PO_2009;9;2;spring;2013;NA;O.lacteum;;;Dummy
2076;4;PO_2009;9;2;spring;2013;NA;O.lacteum;;;Dummy
2077;1;EF_2011;10;2;spring;2013;NA;O.lacteum;;;Dummy
2078;2;EF_2011;10;2;spring;2013;NA;O.lacteum;;;Dummy
2079;3;EF_2011;10;2;spring;2013;NA;O.lacteum;;;Dummy
2080;4;EF_2011;10;2;spring;2013;NA;O.lacteum;;;Dummy
2081;1;ND_2011;11;2;spring;2013;NA;O.lacteum;;;Dummy
2082;2;ND_2011;11;2;spring;2013;NA;O.lacteum;;;Dummy
2083;3;ND_2011;11;2;spring;2013;NA;O.lacteum;;;Dummy
2084;4;ND_2011;11;2;spring;2013;NA;O.lacteum;;;Dummy
2085;1;RO_2011;12;2;spring;2013;NA;O.lacteum;;;Dummy
2086;2;RO_2011;12;2;spring;2013;NA;O.lacteum;;;Dummy
2087;3;RO_2011;12;2;spring;2013;NA;O.lacteum;;;Dummy
2088;4;RO_2011;12;2;spring;2013;NA;O.lacteum;;;Dummy
2089;1;DO_MaisII;16;2;spring;2013;NA;O.lacteum;;;Dummy
2090;2;DO_MaisII;16;2;spring;2013;NA;O.lacteum;;;Dummy
2091;3;DO_MaisII;16;2;spring;2013;NA;O.lacteum;;;Dummy
2092;4;DO_MaisII;16;2;spring;2013;NA;O.lacteum;;;Dummy
2093;1;PA_Mais;17;2;spring;2013;NA;O.lacteum;;;Dummy
2094;2;PA_Mais;17;2;spring;2013;NA;O.lacteum;;;Dummy
2095;3;PA_Mais;17;2;spring;2013;NA;O.lacteum;;;Dummy
2096;4;PA_Mais;17;2;spring;2013;NA;O.lacteum;;;Dummy
2097;1;RO_MaisII;18;2;spring;2013;NA;O.lacteum;;;Dummy
2098;2;RO_MaisII;18;2;spring;2013;NA;O.lacteum;;;Dummy
2099;3;RO_MaisII;18;2;spring;2013;NA;O.lacteum;;;Dummy
2100;4;RO_MaisII;18;2;spring;2013;NA;O.lacteum;;;Dummy
2101;1;DO_2004;1;3;autumn;2013;NA;O.lacteum;;;Dummy
2102;2;DO_2004;1;3;autumn;2013;NA;O.lacteum;;;Dummy
2103;3;DO_2004;1;3;autumn;2013;NA;O.lacteum;;;Dummy
2104;4;DO_2004;1;3;autumn;2013;NA;O.lacteum;;;Dummy
2105;1;HE_2004;2;3;autumn;2013;NA;O.lacteum;;;Dummy
2106;2;HE_2004;2;3;autumn;2013;NA;O.lacteum;;;Dummy
2107;3;HE_2004;2;3;autumn;2013;NA;O.lacteum;;;Dummy
2108;4;HE_2004;2;3;autumn;2013;NA;O.lacteum;;;Dummy
2109;1;DO_2005;3;3;autumn;2013;NA;O.lacteum;;;Dummy
2110;2;DO_2005;3;3;autumn;2013;NA;O.lacteum;;;Dummy
2111;3;DO_2005;3;3;autumn;2013;NA;O.lacteum;;;Dummy
2112;4;DO_2005;3;3;autumn;2013;NA;O.lacteum;;;Dummy
2113;1;DO_2007;4;3;autumn;2013;NA;O.lacteum;;;Dummy
2114;2;DO_2007;4;3;autumn;2013;NA;O.lacteum;;;Dummy
2115;3;DO_2007;4;3;autumn;2013;NA;O.lacteum;;;Dummy
2116;4;DO_2007;4;3;autumn;2013;NA;O.lacteum;;;Dummy
2117;1;EF_2007;5;3;autumn;2013;NA;O.lacteum;;;Dummy
2118;2;EF_2007;5;3;autumn;2013;NA;O.lacteum;;;Dummy
2119;3;EF_2007;5;3;autumn;2013;NA;O.lacteum;;;Dummy
2120;4;EF_2007;5;3;autumn;2013;NA;O.lacteum;;;Dummy
2121;1;PA_2007;6;3;autumn;2013;NA;O.lacteum;;;Dummy
2122;2;PA_2007;6;3;autumn;2013;NA;O.lacteum;;;Dummy
2123;3;PA_2007;6;3;autumn;2013;NA;O.lacteum;;;Dummy
2124;4;PA_2007;6;3;autumn;2013;NA;O.lacteum;;;Dummy
2125;1;DO_2009;7;3;autumn;2013;NA;O.lacteum;;;Dummy
2126;2;DO_2009;7;3;autumn;2013;NA;O.lacteum;;;Dummy
2127;3;DO_2009;7;3;autumn;2013;NA;O.lacteum;;;Dummy
2128;4;DO_2009;7;3;autumn;2013;NA;O.lacteum;;;Dummy
2129;1;EF_2009;8;3;autumn;2013;NA;O.lacteum;;;Dummy
2130;2;EF_2009;8;3;autumn;2013;NA;O.lacteum;;;Dummy
2131;3;EF_2009;8;3;autumn;2013;NA;O.lacteum;;;Dummy
2132;4;EF_2009;8;3;autumn;2013;NA;O.lacteum;;;Dummy
2133;1;PO_2009;9;3;autumn;2013;NA;O.lacteum;;;Dummy
2134;2;PO_2009;9;3;autumn;2013;NA;O.lacteum;;;Dummy
2135;3;PO_2009;9;3;autumn;2013;NA;O.lacteum;;;Dummy
2136;4;PO_2009;9;3;autumn;2013;NA;O.lacteum;;;Dummy
2137;1;EF_2011;10;3;autumn;2013;NA;O.lacteum;;;Dummy
2138;2;EF_2011;10;3;autumn;2013;NA;O.lacteum;;;Dummy
2139;3;EF_2011;10;3;autumn;2013;NA;O.lacteum;;;Dummy
2140;4;EF_2011;10;3;autumn;2013;NA;O.lacteum;;;Dummy
2141;1;ND_2011;11;3;autumn;2013;NA;O.lacteum;;;Dummy
2142;2;ND_2011;11;3;autumn;2013;NA;O.lacteum;;;Dummy
2143;3;ND_2011;11;3;autumn;2013;NA;O.lacteum;;;Dummy
2144;4;ND_2011;11;3;autumn;2013;NA;O.lacteum;;;Dummy
2145;1;RO_2011;12;3;autumn;2013;NA;O.lacteum;;;Dummy
2146;2;RO_2011;12;3;autumn;2013;NA;O.lacteum;;;Dummy
2147;3;RO_2011;12;3;autumn;2013;NA;O.lacteum;;;Dummy
2148;4;RO_2011;12;3;autumn;2013;NA;O.lacteum;;;Dummy
2149;1;DO_MaisII;16;3;autumn;2013;NA;O.lacteum;;;Dummy
2150;2;DO_MaisII;16;3;autumn;2013;NA;O.lacteum;;;Dummy
2151;3;DO_MaisII;16;3;autumn;2013;NA;O.lacteum;;;Dummy
2152;4;DO_MaisII;16;3;autumn;2013;NA;O.lacteum;;;Dummy
2153;1;PA_Mais;17;3;autumn;2013;NA;O.lacteum;;;Dummy
2154;2;PA_Mais;17;3;autumn;2013;NA;O.lacteum;;;Dummy
2155;3;PA_Mais;17;3;autumn;2013;NA;O.lacteum;;;Dummy
2156;4;PA_Mais;17;3;autumn;2013;NA;O.lacteum;;;Dummy
2157;1;RO_MaisII;18;3;autumn;2013;NA;O.lacteum;;;Dummy
2158;2;RO_MaisII;18;3;autumn;2013;NA;O.lacteum;;;Dummy
2159;3;RO_MaisII;18;3;autumn;2013;NA;O.lacteum;;;Dummy
2160;4;RO_MaisII;18;3;autumn;2013;NA;O.lacteum;;;Dummy
2161;1;DO_2004;1;1;autumn;2012;NA;unknown;;;Dummy
2162;2;DO_2004;1;1;autumn;2012;NA;unknown;;;Dummy
2163;3;DO_2004;1;1;autumn;2012;NA;unknown;;;Dummy
2164;4;DO_2004;1;1;autumn;2012;NA;unknown;;;Dummy
2165;1;HE_2004;2;1;autumn;2012;NA;unknown;;;Dummy
2166;2;HE_2004;2;1;autumn;2012;NA;unknown;;;Dummy
2167;3;HE_2004;2;1;autumn;2012;NA;unknown;;;Dummy
2168;4;HE_2004;2;1;autumn;2012;NA;unknown;;;Dummy
2169;1;DO_2005;3;1;autumn;2012;NA;unknown;;;Dummy
2170;2;DO_2005;3;1;autumn;2012;NA;unknown;;;Dummy
2171;3;DO_2005;3;1;autumn;2012;NA;unknown;;;Dummy
2172;4;DO_2005;3;1;autumn;2012;NA;unknown;;;Dummy
2173;1;DO_2007;4;1;autumn;2012;NA;unknown;;;Dummy
2174;2;DO_2007;4;1;autumn;2012;NA;unknown;;;Dummy
2175;3;DO_2007;4;1;autumn;2012;NA;unknown;;;Dummy
2176;4;DO_2007;4;1;autumn;2012;NA;unknown;;;Dummy
2177;1;EF_2007;5;1;autumn;2012;NA;unknown;;;Dummy
2178;2;EF_2007;5;1;autumn;2012;NA;unknown;;;Dummy
2179;3;EF_2007;5;1;autumn;2012;NA;unknown;;;Dummy
2180;4;EF_2007;5;1;autumn;2012;NA;unknown;;;Dummy
2181;1;PA_2007;6;1;autumn;2012;NA;unknown;;;Dummy
2182;2;PA_2007;6;1;autumn;2012;NA;unknown;;;Dummy
2183;3;PA_2007;6;1;autumn;2012;NA;unknown;;;Dummy
2184;4;PA_2007;6;1;autumn;2012;NA;unknown;;;Dummy
2185;1;DO_2009;7;1;autumn;2012;NA;unknown;;;Dummy
2186;2;DO_2009;7;1;autumn;2012;NA;unknown;;;Dummy
2187;3;DO_2009;7;1;autumn;2012;NA;unknown;;;Dummy
2188;4;DO_2009;7;1;autumn;2012;NA;unknown;;;Dummy
2189;1;EF_2009;8;1;autumn;2012;NA;unknown;;;Dummy
2190;2;EF_2009;8;1;autumn;2012;NA;unknown;;;Dummy
2191;3;EF_2009;8;1;autumn;2012;NA;unknown;;;Dummy
2192;4;EF_2009;8;1;autumn;2012;NA;unknown;;;Dummy
2193;1;PO_2009;9;1;autumn;2012;NA;unknown;;;Dummy
2194;2;PO_2009;9;1;autumn;2012;NA;unknown;;;Dummy
2195;3;PO_2009;9;1;autumn;2012;NA;unknown;;;Dummy
